from_node,to_node,edge_key,distance_km,traffic_weight,travel_time_min,highway_type,maxspeed
61318520,61318436,0,0.277,1.19,0.52,residential,20 mph
61318523,61318577,0,0.019,1.86,0.04,secondary,20 mph
61318523,61323866,0,0.046,1.66,0.09,residential,25 mph
61318523,61318526,0,0.072,2.28,0.16,secondary,20 mph
61318526,61327018,0,0.054,3.07,0.13,secondary,20 mph
61318526,61327143,0,0.068,3.11,0.17,residential,20 mph
61318526,61318523,0,0.072,2.05,0.15,secondary,20 mph
61318530,75235297,0,0.099,3.84,0.26,tertiary,25 mph
61318530,61318542,0,0.099,3.26,0.24,tertiary,25 mph
61318532,61325559,0,0.169,2.19,0.36,secondary,20 mph
61318532,61329201,0,0.056,2.69,0.13,primary,25 mph
61318533,61318460,0,0.159,2.02,0.34,residential,20 mph
61318533,61318560,0,0.022,4.39,0.06,primary,25 mph
61318533,61323671,0,0.139,4.16,0.38,primary,25 mph
61318534,61326649,0,0.106,2.79,0.25,tertiary,20 mph
61318534,61318520,0,0.155,3.15,0.38,tertiary,20 mph
61318534,61317381,0,0.155,1.22,0.29,residential,20 mph
61318535,61326743,0,0.063,3.65,0.16,primary,20 mph
61318535,61318532,0,0.046,3.94,0.12,primary,20 mph
61318538,61333919,0,0.05,1.03,0.09,residential,20 mph
61318538,61327715,0,0.125,1.37,0.24,residential,20 mph
61318538,61318540,0,0.021,2.5,0.05,residential,20 mph
61318539,61327730,0,0.01,2.15,0.02,residential,25 mph
61318539,61322177,0,0.116,2.15,0.25,primary,25 mph
61318539,61318540,0,0.078,1.01,0.14,residential,20 mph
61318540,61331982,0,0.047,1.83,0.1,residential,25 mph
61318540,61318539,0,0.078,1.33,0.15,residential,20 mph
61318540,61318538,0,0.021,1.0,0.04,residential,20 mph
61318541,1418792729,0,0.01,2.63,0.02,secondary,20 mph
61318541,61322784,0,0.087,3.63,0.22,secondary,20 mph
61318542,61333902,0,0.057,1.51,0.11,tertiary_link,unknown
61318542,1418792729,0,0.046,2.47,0.1,tertiary,25 mph
61318542,61318530,0,0.099,3.08,0.24,tertiary,25 mph
61318544,61318546,0,0.251,2.4,0.56,residential,20 mph
61318544,9775078870,0,0.035,2.47,0.08,residential,25 mph
61318545,9634429759,0,0.057,3.35,0.14,secondary,20 mph
61318545,61321412,0,0.083,3.59,0.21,secondary,20 mph
61318546,61318545,0,0.095,1.13,0.18,residential,20 mph
61318546,621088965,0,0.044,1.87,0.09,residential,25 mph
61318547,61318440,0,0.06,1.37,0.11,residential,20 mph
61318547,61321071,0,0.062,1.88,0.13,residential,20 mph
61318553,61323671,0,0.138,1.25,0.26,residential,20 mph
61318553,61321168,0,0.11,2.02,0.23,residential,20 mph
61318553,61318565,0,0.142,2.17,0.31,residential,20 mph
61318560,61318565,0,0.094,1.4,0.18,residential,20 mph
61318560,61329446,0,0.165,4.14,0.45,primary,25 mph
61318560,61318533,0,0.022,3.46,0.06,primary,25 mph
61318561,61321159,0,0.205,4.79,0.6,trunk,25 mph
61318561,61321211,0,0.191,3.93,0.51,primary,unknown
61318561,61318563,0,0.09,2.21,0.2,tertiary,20 mph
61318561,61328896,0,0.082,2.76,0.19,trunk,25 mph
61318563,61321162,0,0.102,2.34,0.22,tertiary,20 mph
61318563,61318561,0,0.09,2.93,0.21,tertiary,20 mph
61318563,7067953143,0,0.324,1.37,0.62,residential,20 mph
61318563,7067953147,0,0.12,2.35,0.27,residential,20 mph
61318565,61318560,0,0.094,2.57,0.21,residential,20 mph
61318565,61321168,0,0.139,1.0,0.25,residential,20 mph
61318565,61318553,0,0.142,1.0,0.26,residential,20 mph
61318569,1271546158,0,0.112,1.55,0.22,residential,20 mph
61318569,61329925,0,0.053,1.51,0.1,residential,unknown
61318569,61328160,0,0.087,2.37,0.19,residential,20 mph
61318570,61317609,0,0.067,2.27,0.15,tertiary,20 mph
61318570,61329649,0,0.08,3.14,0.2,tertiary,20 mph
61318570,61318571,0,0.055,2.38,0.12,residential,20 mph
61318570,61317533,0,0.054,1.8,0.11,residential,20 mph
61318571,61332515,0,0.125,2.36,0.28,residential,unknown
61318571,61318569,0,0.053,2.07,0.11,residential,20 mph
61318572,61321273,0,0.135,2.97,0.32,primary,25 mph
61318572,61318436,0,0.109,2.91,0.26,secondary,25 mph
61318572,61283350,0,0.135,4.74,0.39,primary,25 mph
61318572,4406201720,0,0.121,2.28,0.26,secondary,25 mph
61318577,61318523,0,0.019,2.34,0.04,secondary,20 mph
61318577,61318578,0,0.148,2.48,0.33,secondary,20 mph
61318578,61317427,0,0.04,2.45,0.09,residential,20 mph
61318578,61327322,0,0.024,2.27,0.05,secondary,20 mph
61318578,61318577,0,0.148,3.52,0.38,secondary,20 mph
61318581,61329118,0,0.081,3.48,0.21,tertiary,20 mph
61318581,61323368,0,0.05,2.86,0.12,tertiary,20 mph
61318581,61317596,0,0.043,2.15,0.09,tertiary,20 mph
61318582,61325511,0,0.138,3.76,0.36,tertiary,20 mph
61318582,61318434,0,0.137,2.87,0.32,tertiary,20 mph
61318582,61325426,0,0.075,1.29,0.14,residential,20 mph
61318582,61325545,0,0.079,1.42,0.15,residential,20 mph
61318586,12189221036,0,0.095,2.08,0.2,secondary,25 mph
61318586,1053454370,0,0.154,2.87,0.36,secondary,25 mph
61318588,61327311,0,0.053,1.21,0.1,residential,25 mph
61318588,61317663,0,0.018,1.98,0.04,residential,25 mph
61318589,61329864,0,0.064,1.97,0.13,tertiary,20 mph
61318589,61327096,0,0.149,1.51,0.29,residential,20 mph
61318592,61318595,0,0.106,2.21,0.23,residential,20 mph
61318592,61320984,0,0.073,3.89,0.19,primary,20 mph
61318593,8729939576,0,0.064,4.05,0.17,primary,20 mph
61318593,8729939593,0,0.033,1.99,0.07,secondary,"['20 mph', '25 mph']"
61318595,61318589,0,0.038,2.08,0.08,residential,20 mph
61318597,8729939576,0,0.094,2.05,0.2,secondary_link,25 mph
61318597,61318593,0,0.035,2.58,0.08,secondary,25 mph
61318615,314502508,0,0.042,2.54,0.1,secondary,25 mph
61318615,365950922,0,0.037,2.0,0.08,secondary,20 mph
61318615,61324740,0,0.077,1.98,0.16,secondary,20 mph
61318626,61321483,0,0.232,2.15,0.5,residential,25 mph
61318626,1052761909,0,0.094,2.49,0.21,secondary,20 mph
61318626,61318627,0,0.06,2.33,0.13,secondary,20 mph
61318627,1548095784,0,0.012,2.82,0.03,secondary,20 mph
61318627,61327022,0,0.123,1.59,0.24,residential,25 mph
61318627,61318626,0,0.06,3.41,0.15,secondary,20 mph
61318628,61320961,0,0.454,1.9,0.94,residential,25 mph
61318628,61321509,0,0.176,2.55,0.4,residential,20 mph
61318628,1116467478,0,0.033,1.15,0.06,residential,unknown
61320961,61318628,0,0.454,2.51,1.02,residential,25 mph
61320974,61323222,0,0.077,1.8,0.16,residential,20 mph
61320974,61318428,0,0.12,2.75,0.28,residential,20 mph
61320978,7896005715,0,0.03,1.0,0.05,residential,25 mph
61320978,61318475,0,0.121,2.03,0.25,residential,25 mph
61320978,61320974,0,0.143,2.88,0.34,residential,20 mph
61320984,540399235,0,0.077,2.05,0.16,residential,20 mph
61320984,61327065,0,0.074,2.62,0.17,primary,20 mph
61320986,558677508,0,0.149,4.03,0.4,primary,25 mph
61320986,61326960,0,0.073,2.97,0.18,primary,25 mph
61320989,61332039,0,0.031,2.06,0.07,residential,unknown
61320989,61320995,0,0.136,1.55,0.27,residential,20 mph
61320995,61329637,0,0.129,2.29,0.28,tertiary,20 mph
61320995,61329643,0,0.021,3.01,0.05,tertiary,20 mph
61320997,61320999,0,0.01,2.69,0.02,residential,20 mph
61320997,61322397,0,0.05,2.98,0.12,primary,unknown
61320999,3164747603,0,0.036,3.51,0.09,primary,unknown
61320999,61320989,0,0.165,2.53,0.37,residential,20 mph
61321000,61321066,0,0.048,1.57,0.1,residential,20 mph
61321006,61327356,0,0.08,2.22,0.17,residential,20 mph
61321006,61321016,0,0.036,2.16,0.08,residential,25 mph
61321008,61318109,0,0.071,1.37,0.14,residential,20 mph
61321008,61321255,0,0.186,2.65,0.43,secondary,20 mph
61321008,3705459577,0,0.084,2.32,0.18,secondary,20 mph
61321012,61326623,0,0.04,2.09,0.09,residential,25 mph
61321012,61321943,0,0.079,1.19,0.15,residential,unknown
61321014,61321023,0,0.045,1.68,0.09,residential,20 mph
61321016,61321012,0,0.036,2.7,0.08,residential,25 mph
61321016,61321036,0,0.082,1.11,0.15,residential,unknown
61321018,61324542,0,0.05,1.69,0.1,residential,25 mph
61321018,61321014,0,0.083,1.03,0.15,residential,20 mph
61321023,61327632,0,0.032,1.63,0.06,secondary,20 mph
61321023,61327813,0,0.108,3.32,0.27,secondary,20 mph
61321029,11070053345,0,0.075,1.84,0.15,residential,20 mph
61321029,61321799,0,0.034,1.64,0.07,residential,25 mph
61321030,61323088,0,0.049,1.5,0.1,residential,20 mph
61321030,61321029,0,0.036,2.08,0.08,residential,20 mph
61321030,61322495,0,0.019,2.38,0.04,residential,25 mph
61321032,61321006,0,0.082,2.69,0.19,residential,20 mph
61321032,61323506,0,0.075,1.21,0.14,residential,20 mph
61321036,61321016,0,0.082,1.0,0.15,residential,unknown
61321036,61321032,0,0.033,1.76,0.07,residential,20 mph
61321054,2918219392,0,0.054,2.09,0.11,unclassified,unknown
61321054,61329942,0,0.029,2.96,0.07,trunk,unknown
61321060,61329942,0,0.049,1.23,0.09,trunk_link,unknown
61321060,61321054,0,0.034,2.52,0.08,unclassified,unknown
61321062,61322795,0,0.057,2.44,0.13,residential,unknown
61321062,61330029,0,0.071,1.05,0.13,residential,20 mph
61321066,61322755,0,0.032,2.88,0.08,residential,20 mph
61321071,61321786,0,0.034,1.0,0.06,residential,unknown
61321071,61321062,0,0.089,2.2,0.19,residential,20 mph
61321083,61318470,0,0.264,2.54,0.6,residential,20 mph
61321083,61318456,0,0.199,1.47,0.39,residential,20 mph
61321084,61327238,0,0.097,2.47,0.22,residential,20 mph
61321086,61321084,0,0.028,1.98,0.06,residential,20 mph
61321086,61330468,0,0.028,2.41,0.06,residential,25 mph
61321088,61322654,0,0.039,2.53,0.09,residential,25 mph
61321088,61321083,0,0.196,2.17,0.42,residential,20 mph
61321092,61321188,0,0.043,4.38,0.12,primary,20 mph
61321092,61326743,0,0.102,3.56,0.26,primary,20 mph
61321094,1220427140,0,0.075,2.19,0.16,residential,25 mph
61321094,61321106,0,0.051,1.36,0.1,residential,20 mph
61321095,61321879,0,0.047,2.08,0.1,residential,25 mph
61321095,61321119,0,0.197,2.8,0.46,residential,20 mph
61321101,61321373,0,0.205,3.1,0.5,secondary,20 mph
61321101,61317367,0,0.174,3.02,0.42,tertiary,20 mph
61321101,61321103,0,0.053,2.71,0.12,tertiary,20 mph
61321103,61321101,0,0.053,2.8,0.12,tertiary,20 mph
61321103,61326736,0,0.073,3.31,0.18,tertiary,20 mph
61321106,61321200,0,0.077,3.58,0.2,secondary,20 mph
61321106,61321110,0,0.077,2.1,0.16,secondary,20 mph
61321106,61321136,0,0.137,1.43,0.26,residential,20 mph
61321110,61321112,0,0.128,1.55,0.25,residential,20 mph
61321110,1220427140,0,0.06,1.12,0.11,residential,20 mph
61321110,61321106,0,0.077,2.47,0.17,secondary,20 mph
61321110,61328201,0,0.081,2.39,0.18,secondary,20 mph
61321112,61326606,0,0.138,1.79,0.28,residential,20 mph
61321112,61321110,0,0.128,1.25,0.24,residential,20 mph
61321112,61329650,0,0.046,2.09,0.1,residential,20 mph
61321112,61328549,0,0.076,1.64,0.15,residential,20 mph
61321119,61326613,0,0.09,2.51,0.2,secondary,20 mph
61321119,61317355,0,0.054,3.0,0.13,secondary,20 mph
61321123,61321146,0,0.081,1.25,0.15,residential,20 mph
61321123,61331841,0,0.07,2.12,0.15,residential,20 mph
61321123,61322858,0,0.065,3.25,0.16,tertiary,20 mph
61321125,61322382,0,0.17,2.36,0.37,residential,25 mph
61321125,61323441,0,0.102,4.47,0.29,primary,25 mph
61321129,61321303,0,0.019,2.03,0.04,tertiary,25 mph
61321129,61321442,0,0.101,1.32,0.19,residential,20 mph
61321129,61317356,0,0.087,2.47,0.2,tertiary,25 mph
61321132,12138528838,0,0.004,2.17,0.01,secondary,20 mph
61321132,61321698,0,0.022,2.63,0.05,secondary,20 mph
61321132,61321146,0,0.106,2.03,0.22,residential,25 mph
61321134,61328060,0,0.074,3.75,0.19,primary,20 mph
61321134,61331837,0,0.068,1.71,0.14,tertiary,20 mph
61321136,61321106,0,0.137,1.0,0.25,residential,20 mph
61321136,61326784,0,0.138,1.95,0.29,residential,20 mph
61321136,61326918,0,0.077,2.11,0.16,residential,20 mph
61321136,61329650,0,0.029,1.1,0.05,residential,20 mph
61321138,61321745,0,0.048,2.86,0.11,residential,20 mph
61321138,11229037687,0,0.145,1.8,0.29,residential,20 mph
61321138,61321148,0,0.067,1.21,0.12,residential,20 mph
61321140,61321101,0,0.052,2.94,0.12,secondary,20 mph
61321140,61321737,0,0.067,2.14,0.14,residential,20 mph
61321142,61326784,0,0.137,1.44,0.27,residential,20 mph
61321142,61326945,0,0.062,2.26,0.13,residential,20 mph
61321142,61329225,0,0.077,3.26,0.19,tertiary,20 mph
61321142,61321207,0,0.076,2.75,0.18,tertiary,20 mph
61321144,61321134,0,0.104,2.84,0.24,primary,20 mph
61321144,61323451,0,0.059,3.78,0.16,secondary,20 mph
61321144,61321698,0,0.06,1.89,0.12,secondary,20 mph
61321146,61283315,0,0.039,2.6,0.09,residential,20 mph
61321146,61321123,0,0.081,1.0,0.15,residential,20 mph
61321146,61321132,0,0.106,2.0,0.22,residential,25 mph
61321148,61323380,0,0.036,1.28,0.07,residential,20 mph
61321148,61321138,0,0.067,1.4,0.13,residential,20 mph
61321150,61321138,0,0.023,2.31,0.05,residential,20 mph
61321152,61323605,0,0.063,2.79,0.15,tertiary,20 mph
61321152,61318062,0,0.068,2.24,0.15,tertiary,20 mph
61321152,61321174,0,0.152,3.61,0.39,tertiary,20 mph
61321159,61323177,0,0.248,3.08,0.6,trunk,25 mph
61321159,61318561,0,0.205,3.65,0.53,trunk,25 mph
61321162,61329491,0,0.05,2.82,0.12,residential,20 mph
61321162,61332795,0,0.346,1.28,0.65,residential,20 mph
61321162,61329487,0,0.088,2.71,0.2,tertiary,20 mph
61321162,61318563,0,0.102,2.08,0.22,tertiary,20 mph
61321166,61321172,0,0.052,1.32,0.1,residential,20 mph
61321166,61332060,0,0.05,1.0,0.09,residential,25 mph
61321168,61318109,0,0.066,2.21,0.14,residential,20 mph
61321168,61318565,0,0.139,1.66,0.28,residential,20 mph
61321168,61318553,0,0.11,2.01,0.23,residential,20 mph
61321170,61321166,0,0.041,1.45,0.08,residential,20 mph
61321170,61321791,0,0.043,1.63,0.09,residential,25 mph
61321172,61327521,0,0.227,2.7,0.52,residential,20 mph
61321172,61321196,0,0.09,2.68,0.21,residential,20 mph
61321174,61322059,0,0.084,2.73,0.2,tertiary,20 mph
61321174,61321152,0,0.152,3.23,0.37,tertiary,20 mph
61321175,61321170,0,0.074,1.0,0.13,residential,20 mph
61321175,61329208,0,0.086,2.99,0.21,secondary,25 mph
61321175,61326778,0,0.092,2.62,0.21,secondary,25 mph
61321183,61326821,0,0.1,1.43,0.19,residential,20 mph
61321187,61321183,0,0.125,1.84,0.26,residential,20 mph
61321187,61322522,0,0.086,2.38,0.19,primary,25 mph
61321187,11229037687,0,0.088,4.51,0.25,primary,25 mph
61321188,61317361,0,0.141,4.42,0.4,primary,20 mph
61321188,61321092,0,0.043,3.32,0.11,primary,20 mph
61321188,61326621,0,0.087,2.2,0.19,residential,20 mph
61321194,61317413,0,0.082,1.34,0.16,residential,20 mph
61321194,61326730,0,0.212,2.24,0.46,residential,20 mph
61321196,61321198,0,0.029,2.25,0.06,primary,25 mph
61321196,61326778,0,0.169,2.95,0.4,primary,25 mph
61321198,61321196,0,0.029,2.7,0.07,primary,25 mph
61321198,61321879,0,0.053,1.67,0.11,residential,25 mph
61321198,61325436,0,0.164,3.94,0.44,primary,25 mph
61321200,61321202,0,0.076,2.43,0.17,secondary,20 mph
61321200,61321106,0,0.077,3.45,0.19,secondary,20 mph
61321200,61329290,0,0.105,2.28,0.23,residential,20 mph
61321200,61326918,0,0.137,1.18,0.25,residential,20 mph
61321202,61326930,0,0.137,2.67,0.32,residential,20 mph
61321202,61321200,0,0.076,3.47,0.19,secondary,20 mph
61321202,61329262,0,0.08,2.64,0.18,secondary,20 mph
61321203,61321205,0,0.179,1.77,0.36,tertiary,20 mph
61321203,61326771,0,0.078,2.94,0.19,tertiary,20 mph
61321205,61326594,0,0.137,2.53,0.31,tertiary,20 mph
61321205,61321203,0,0.179,3.28,0.44,tertiary,20 mph
61321205,61321511,0,0.034,2.94,0.08,tertiary,20 mph
61321205,61321207,0,0.076,3.06,0.18,tertiary,20 mph
61321207,61326606,0,0.137,1.0,0.25,residential,20 mph
61321207,61321142,0,0.076,2.24,0.16,tertiary,20 mph
61321207,61321205,0,0.076,2.7,0.18,tertiary,20 mph
61321209,61321183,0,0.083,1.66,0.17,residential,20 mph
61321209,61322522,0,0.132,1.6,0.26,secondary,20 mph
61321209,61326592,0,0.114,2.25,0.25,secondary,20 mph
61321211,61318433,0,0.041,2.12,0.09,residential,20 mph
61321211,61318561,0,0.191,3.42,0.48,primary,unknown
61321211,941834416,0,0.044,2.6,0.1,primary,unknown
61321218,61317764,0,0.27,2.47,0.6,residential,20 mph
61321218,61317400,0,0.073,2.45,0.16,primary,25 mph
61321241,61321255,0,0.022,2.06,0.05,secondary,20 mph
61321241,61324067,0,0.068,1.55,0.13,residential,20 mph
61321241,61329446,0,0.106,1.91,0.22,secondary,20 mph
61321252,6050488697,0,0.066,1.3,0.12,residential,20 mph
61321252,61323536,0,0.134,2.21,0.29,residential,20 mph
61321254,61321278,0,0.034,1.48,0.07,residential,20 mph
61321254,61323593,0,0.095,2.27,0.21,residential,20 mph
61321255,61321241,0,0.022,2.52,0.05,secondary,20 mph
61321255,61322024,0,0.069,1.27,0.13,residential,25 mph
61321255,61321008,0,0.186,3.5,0.47,secondary,20 mph
61321257,61330039,0,0.155,1.25,0.29,residential,20 mph
61321257,61317545,0,0.122,1.51,0.24,residential,20 mph
61321259,2559934204,0,0.027,3.02,0.07,primary,20 mph
61321268,61332020,0,0.048,2.17,0.1,residential,unknown
61321268,61321257,0,0.031,1.0,0.06,residential,20 mph
61321273,61318572,0,0.135,2.23,0.29,primary,25 mph
61321273,61327121,0,0.119,3.59,0.31,primary,25 mph
61321273,61329862,0,0.075,1.32,0.14,residential,25 mph
61321275,61327113,0,0.07,3.14,0.17,primary,25 mph
61321275,61321277,0,0.085,3.28,0.21,primary,25 mph
61321275,61327069,0,0.096,1.46,0.19,residential,20 mph
61321277,61329844,0,0.053,3.5,0.13,primary,25 mph
61321277,61327087,0,0.118,3.5,0.3,secondary,"['20 mph', '25 mph']"
61321277,61321275,0,0.085,4.42,0.24,primary,25 mph
61321278,61321252,0,0.032,1.32,0.06,residential,20 mph
61321278,61332281,0,0.042,1.36,0.08,residential,unknown
61321284,61326706,0,0.077,2.23,0.17,residential,20 mph
61321284,61326938,0,0.091,3.07,0.22,tertiary,20 mph
61321284,61324372,0,0.239,3.16,0.58,tertiary,20 mph
61321286,61321321,0,0.066,1.0,0.12,residential,20 mph
61321286,61321288,0,0.034,2.12,0.07,residential,20 mph
61321288,61332553,0,0.021,1.7,0.04,residential,25 mph
61321288,61318060,0,0.04,1.15,0.07,residential,20 mph
61321303,61321129,0,0.019,2.83,0.04,tertiary,25 mph
61321303,61330020,0,0.069,2.83,0.16,tertiary,25 mph
61321303,61322759,0,0.255,2.73,0.59,tertiary,25 mph
61321305,9973710848,0,0.014,3.22,0.03,primary,25 mph
61321305,61329844,0,0.056,2.93,0.13,primary,25 mph
61321312,61327823,0,0.222,1.93,0.46,residential,25 mph
61321312,61283269,0,0.268,3.21,0.66,primary,25 mph
61321312,11749290917,0,0.047,3.66,0.12,primary,25 mph
61321321,61321325,0,0.076,1.39,0.15,residential,20 mph
61321321,621117317,0,0.07,1.88,0.14,residential,25 mph
61321323,61321408,0,0.071,3.61,0.18,primary,20 mph
61321323,61324409,0,0.077,4.45,0.22,primary,20 mph
61321325,61327783,0,0.075,2.63,0.17,residential,20 mph
61321338,61322791,0,0.182,2.66,0.42,residential,20 mph
61321338,7291399962,0,0.406,1.96,0.85,residential,20 mph
61321338,61333828,0,0.1,1.62,0.2,residential,20 mph
61321360,61321323,0,0.034,4.18,0.09,primary,20 mph
61321362,61322784,0,0.156,2.26,0.34,secondary,20 mph
61321362,61322791,0,0.07,1.83,0.14,residential,20 mph
61321362,61321364,0,0.035,2.41,0.08,secondary,20 mph
61321364,61321362,0,0.035,2.25,0.08,secondary,20 mph
61321364,61329877,0,0.026,2.92,0.06,secondary,20 mph
61321365,61318431,0,0.048,1.52,0.09,residential,20 mph
61321365,61326551,0,0.142,2.35,0.31,residential,25 mph
61321367,61326551,0,0.051,4.59,0.15,primary,25 mph
61321367,61321365,0,0.094,1.45,0.18,residential,20 mph
61321371,61321375,0,0.073,3.53,0.19,secondary,20 mph
61321373,61321371,0,0.036,3.2,0.09,secondary,20 mph
61321375,61327348,0,0.031,2.95,0.07,primary,20 mph
61321375,61327341,0,0.069,4.38,0.2,primary,20 mph
61321378,61333698,0,0.071,1.04,0.13,residential,20 mph
61321378,61327121,0,0.076,2.06,0.16,residential,20 mph
61321378,61329862,0,0.119,2.24,0.26,residential,25 mph
61321384,71949065,0,0.065,1.81,0.13,residential,25 mph
61321384,61323735,0,0.215,2.79,0.5,residential,20 mph
61321393,61321400,0,0.12,3.84,0.32,primary,20 mph
61321393,61324783,0,0.117,2.99,0.28,secondary,25 mph
61321393,61328161,0,0.051,4.43,0.14,primary,20 mph
61321400,61321630,0,0.169,1.77,0.34,residential,20 mph
61321400,61321393,0,0.12,3.57,0.31,primary,20 mph
61321400,61321408,0,0.091,2.77,0.21,primary,20 mph
61321404,61327755,0,0.191,2.21,0.41,residential,20 mph
61321404,6056842492,0,0.173,1.54,0.34,residential,20 mph
61321404,61322343,0,0.051,1.18,0.09,residential,20 mph
61321408,61324409,0,0.088,3.83,0.23,primary,20 mph
61321408,61321400,0,0.091,3.31,0.23,primary,20 mph
61321412,61327813,0,0.032,2.62,0.07,secondary,20 mph
61321412,61321415,0,0.231,1.44,0.45,residential,20 mph
61321412,61318545,0,0.083,2.71,0.19,secondary,20 mph
61321415,71921746,0,0.092,1.0,0.17,residential,20 mph
61321419,61329574,0,0.086,2.87,0.2,primary,25 mph
61321419,61326600,0,0.07,3.32,0.17,primary,25 mph
61321419,61321426,0,0.05,1.82,0.1,residential,20 mph
61321426,61328337,0,0.068,2.06,0.14,residential,unknown
61321426,61321428,0,0.042,2.39,0.09,residential,20 mph
61321428,61321439,0,0.033,1.0,0.06,residential,20 mph
61321431,625107838,0,0.042,2.55,0.09,residential,20 mph
61321431,61326604,0,0.069,1.01,0.12,residential,20 mph
61321431,61321419,0,0.053,2.43,0.12,residential,20 mph
61321439,9261698820,0,0.059,3.47,0.15,secondary,25 mph
61321439,61328059,0,0.057,2.83,0.13,secondary,25 mph
61321439,61317743,0,0.045,2.49,0.1,residential,20 mph
61321442,61321450,0,0.031,2.08,0.07,residential,20 mph
61321442,6568428366,0,0.038,1.87,0.08,residential,unknown
