city,num_emergencies,trial,algorithm,objective,time_s,status,convergence_len
bangalore_central,25,5,Standard GA,9.669177252936562,0.1547253131866455,success,10
bangalore_central,25,5,Elitist GA,12.086471566170701,0.8104958534240723,ok,50
bangalore_central,25,5,Adaptive GA,12.086471566170701,0.7294554710388184,ok,50
bangalore_central,25,5,Hybrid GA,12.086471566170701,36.1680908203125,ok,50
bangalore_central,25,6,Standard GA,9.669177252936562,0.20602822303771973,success,10
bangalore_central,25,6,Elitist GA,12.086471566170701,0.6244285106658936,ok,50
bangalore_central,25,6,Adaptive GA,12.086471566170701,0.7389035224914551,ok,50
bangalore_central,25,6,Hybrid GA,12.086471566170701,31.463940620422363,ok,50
bangalore_central,25,7,Standard GA,9.669177252936562,0.23253536224365234,success,10
bangalore_central,25,7,Elitist GA,12.086471566170701,0.9890189170837402,ok,50
bangalore_central,25,7,Adaptive GA,12.086471566170701,1.0766136646270752,ok,50
bangalore_central,25,7,Hybrid GA,12.086471566170701,43.595656633377075,ok,50
bangalore_central,25,8,Standard GA,9.669177252936562,0.21799135208129883,success,10
bangalore_central,25,8,Elitist GA,12.086471566170701,0.7346792221069336,ok,50
bangalore_central,25,8,Adaptive GA,12.086471566170701,0.6943652629852295,ok,50
bangalore_central,25,8,Hybrid GA,12.086471566170701,29.4025821685791,ok,50
bangalore_central,25,9,Standard GA,9.669177252936562,0.13665437698364258,success,10
bangalore_central,25,9,Elitist GA,12.086471566170701,0.8055026531219482,ok,50
bangalore_central,25,9,Adaptive GA,12.086471566170701,0.9977052211761475,ok,50
bangalore_central,25,9,Hybrid GA,12.086471566170701,38.46086525917053,ok,50
bangalore_central,25,10,Standard GA,9.669177252936562,0.23408079147338867,success,10
bangalore_central,25,10,Elitist GA,12.086471566170701,1.1570477485656738,ok,50
bangalore_central,25,10,Adaptive GA,12.086471566170701,0.9812841415405273,ok,50
bangalore_central,25,10,Hybrid GA,12.086471566170701,43.69566512107849,ok,50
cambridge_ma,5,1,Standard GA,2.915957193816885,0.13156723976135254,success,10
cambridge_ma,5,1,Elitist GA,3.644946492271106,0.41898465156555176,ok,50
cambridge_ma,5,1,Adaptive GA,3.644946492271106,0.457289457321167,ok,50
cambridge_ma,5,1,Hybrid GA,3.644946492271106,1.1279006004333496,ok,50
cambridge_ma,5,2,Standard GA,2.915957193816885,0.23849153518676758,success,10
cambridge_ma,5,2,Elitist GA,3.128457193816885,0.6168746948242188,ok,50
cambridge_ma,5,2,Adaptive GA,3.128457193816885,0.6987936496734619,ok,50
cambridge_ma,5,2,Hybrid GA,3.128457193816885,1.2418568134307861,ok,50
cambridge_ma,5,3,Standard GA,2.915957193816885,0.30877041816711426,success,10
cambridge_ma,5,3,Elitist GA,3.644946492271106,1.1688013076782227,ok,50
cambridge_ma,5,3,Adaptive GA,3.644946492271106,1.0322685241699219,ok,50
cambridge_ma,5,3,Hybrid GA,3.644946492271106,1.849519968032837,ok,50
cambridge_ma,5,4,Standard GA,2.915957193816885,0.1674175262451172,success,10
cambridge_ma,5,4,Elitist GA,3.644946492271106,0.6353671550750732,ok,50
cambridge_ma,5,4,Adaptive GA,3.644946492271106,0.5094647407531738,ok,50
cambridge_ma,5,4,Hybrid GA,3.644946492271106,0.6617569923400879,ok,50
cambridge_ma,5,5,Standard GA,2.915957193816885,0.09871602058410645,success,10
cambridge_ma,5,5,Elitist GA,3.644946492271106,0.5171043872833252,ok,50
cambridge_ma,5,5,Adaptive GA,3.644946492271106,0.4979875087738037,ok,50
cambridge_ma,5,5,Hybrid GA,3.644946492271106,0.6441259384155273,ok,50
cambridge_ma,5,6,Standard GA,2.915957193816885,0.12066507339477539,success,10
cambridge_ma,5,6,Elitist GA,3.644946492271106,0.2966322898864746,ok,50
cambridge_ma,5,6,Adaptive GA,3.644946492271106,0.3531467914581299,ok,50
cambridge_ma,5,6,Hybrid GA,3.644946492271106,0.5631520748138428,ok,50
cambridge_ma,5,7,Standard GA,2.915957193816885,0.1790919303894043,success,10
cambridge_ma,5,7,Elitist GA,3.644946492271106,0.39960694313049316,ok,50
